Source,Target,Weight
Grateful Dead,Robert Hunter (lyricist),4
Grateful Dead,The Band,1
Grateful Dead,The Beach Boys,1
Grateful Dead,The Beatles,2
Grateful Dead,The Rolling Stones,2
Grateful Dead,The Tubes,2
Tin Machine,Bob Dylan,1
Tin Machine,Cream (band),1
Tin Machine,Jimi Hendrix,2
Tin Machine,Mick Ronson,1
Tin Machine,Mountain (band),1
Jesse Fuller,Bob Dylan,2
Jesse Fuller,Eric Clapton,2
Jesse Fuller,Grateful Dead,1
Jesse Fuller,Janis Joplin,1
Jesse Fuller,Johnny Cash,1
Jesse Fuller,Mungo Jerry,1
Jesse Fuller,Paul McCartney,1
Jesse Fuller,"Peter, Paul and Mary",1
Kenny Buttrey,Area Code 615 (band),2
Kenny Buttrey,Barefoot Jerry,1
Kenny Buttrey,Bob Dylan,3
Kenny Buttrey,Chuck Berry,1
Kenny Buttrey,Elvis Presley,1
Kenny Buttrey,Joan Baez,1
Kenny Buttrey,Neil Young,5
Cream (band),Bob Dylan,1
Cream (band),Eric Clapton,8
Cream (band),George Harrison,1
Cream (band),Jimi Hendrix,1
Cream (band),Mountain (band),1
Cream (band),Paul McCartney,1
Cream (band),Ringo Starr,1
Cream (band),The Band,1
Chet Powers,Bob Dylan,1
Chet Powers,David Crosby,1
Chet Powers,Fred Neil,1
Chet Powers,H. P. Lovecraft (band),1
Chet Powers,Jimi Hendrix,1
Chet Powers,Josh White,1
Chet Powers,Karen Dalton,2
Chet Powers,The Byrds,1
Chet Powers,The Kingston Trio,2
Jordis Unga,Blake Shelton,2
Jordis Unga,Bob Dylan,1
Jordis Unga,John Lennon,8
Jordis Unga,Paul McCartney,1
Jordis Unga,The Who,3
Matt Bellamy,Bob Dylan,1
Matt Bellamy,Jeff Buckley,3
Matt Bellamy,Jimi Hendrix,1
Matt Bellamy,John Lennon,1
Matt Bellamy,The Beatles,2
Ghost (1984 band),Bob Dylan,1
Ty Segall,Bob Dylan,1
Ty Segall,Grateful Dead,1
Ty Segall,Marc Bolan,1
Ty Segall,Neil Young,1
Ty Segall,The Beatles,1
Ty Segall,The Byrds,1
Clarence White,Bob Dylan,2
Clarence White,Chuck Berry,1
Clarence White,Emmylou Harris,1
Clarence White,Gene Clark,4
Clarence White,Gram Parsons,6
Clarence White,Grateful Dead,1
Clarence White,Jerry Garcia,1
Clarence White,Joe Cocker,3
Clarence White,Kentucky Colonels (band),14
Clarence White,Linda Ronstadt,2
Clarence White,Ricky Nelson,2
Clarence White,The Byrds,38
Clarence White,The Flying Burrito Brothers,1
Two Tongues,Bob Dylan,2
Two Tongues,Max Bemis,3
Two Tongues,Saves the Day,5
Two Tongues,Say Anything (band),4
Frank Zappa,"""Weird Al"" Yankovic",1
Frank Zappa,Alice Cooper,2
Frank Zappa,Bob Dylan,2
Frank Zappa,Jeff Buckley,1
Frank Zappa,Jimi Hendrix,2
Frank Zappa,John Lennon,1
Frank Zappa,Paul McCartney,1
Frank Zappa,Phish,1
Frank Zappa,Ringo Starr,1
Frank Zappa,Simon & Garfunkel,1
Frank Zappa,The Beatles,5
Frank Zappa,The Mothers of Invention,19
Frank Zappa,The Tubes,1
Frank Zappa,The Turtles,1
Kelly-Lynn,Barry Manilow,1
Kelly-Lynn,Bob Dylan,1
Straylight Run,Bob Dylan,1
Your Favorite Enemies,Bob Dylan,1
Your Favorite Enemies,Kurt Vile,1
Your Favorite Enemies,Nick Cave,1
Richard Anthony (singer),Bob Dylan,1
Richard Anthony (singer),The Rolling Stones,1
Lakyn Heperi,Bob Dylan,1
Lakyn Heperi,Jeff Buckley,1
Lakyn Heperi,The Beatles,1
As Tall as Lions,Bob Dylan,1
As Tall as Lions,Counting Crows,1
Mouse and the Traps,Bob Dylan,5
Mouse and the Traps,Creedence Clearwater Revival,1
Mouse and the Traps,The Beatles,1
Elana James,Amos Lee,1
Elana James,Bob Dylan,3
Elana James,Willie Nelson,2
The Badlees,Bob Dylan,1
The Badlees,Counting Crows,1
The Badlees,Frank Zappa,1
The Badlees,John Lennon,1
The Badlees,Johnny Cash,1
The Badlees,Lou Reed,3
The Badlees,Tom Petty,1
